"tripduration","starttime","stoptime","start station id","start station name","start station latitude","start station longitude","end station id","end station name","end station latitude","end station longitude","bikeid","usertype","birth year","gender"
"2266","2013-07-01 02:39:20","2013-07-01 03:17:06","457","Broadway & W 58 St","40.76695317","-73.98169333","446","W 24 St & 7 Ave","40.74487634","-73.99529885","19707","Customer",\N,"0"
"2578","2013-07-01 02:39:31","2013-07-01 03:22:29","297","E 15 St & 3 Ave","40.734232","-73.986923","446","W 24 St & 7 Ave","40.74487634","-73.99529885","16921","Customer",\N,"0"
"342","2013-07-01 02:41:37","2013-07-01 02:47:19","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","278","Concord St & Bridge St","40.69766564","-73.98476437","17846","Subscriber","1990","1"
"396","2013-07-01 02:41:58","2013-07-01 02:48:34","414","Pearl St & Anchorage Pl","40.70281858","-73.98765762","233","Joralemon St & Adams St","40.69246277","-73.98963911","18192","Subscriber","1992","1"
"846","2013-07-01 02:42:52","2013-07-01 02:56:58","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","494","W 26 St & 8 Ave","40.74734825","-73.99723551","16227","Customer",\N,"0"
"251","2013-07-01 02:42:55","2013-07-01 02:47:06","498","Broadway & W 32 St","40.74854862","-73.98808416","265","Stanton St & Chrystie St","40.72229346","-73.99147535","15839","Subscriber","1957","1"
"464","2013-07-01 02:42:57","2013-07-01 02:50:41","254","W 11 St & 6 Ave","40.73532427","-73.99800419","325","E 19 St & 3 Ave","40.73624527","-73.98473765","18633","Customer",\N,"0"
"799","2013-07-01 02:43:40","2013-07-01 02:56:59","369","Washington Pl & 6 Ave","40.73224119","-74.00026394","494","W 26 St & 8 Ave","40.74734825","-73.99723551","19427","Customer",\N,"0"
"867","2013-07-01 02:44:08","2013-07-01 02:58:35","254","W 11 St & 6 Ave","40.73532427","-73.99800419","405","Washington St & Gansevoort St","40.739323","-74.008119","19807","Subscriber","1969","1"
"956","2013-07-01 02:44:36","2013-07-01 03:00:32","457","Broadway & W 58 St","40.76695317","-73.98169333","516","E 47 St & 1 Ave","40.75206862","-73.96784384","16477","Customer",\N,"0"
"335","2013-07-01 02:44:56","2013-07-01 02:50:31","469","Broadway & W 53 St","40.76344058","-73.98268129","444","Broadway & W 24 St","40.7423543","-73.98915076","16979","Customer",\N,"0"
"342","2013-07-01 02:44:58","2013-07-01 02:50:40","469","Broadway & W 53 St","40.76344058","-73.98268129","444","Broadway & W 24 St","40.7423543","-73.98915076","17631","Customer",\N,"0"
"93","2013-07-01 02:45:48","2013-07-01 02:47:21","334","W 20 St & 7 Ave","40.74238787","-73.99726235","334","W 20 St & 7 Ave","40.74238787","-73.99726235","18542","Subscriber","1988","1"
"930","2013-07-01 02:46:08","2013-07-01 03:01:38","325","E 19 St & 3 Ave","40.73624527","-73.98473765","325","E 19 St & 3 Ave","40.73624527","-73.98473765","17383","Customer",\N,"0"
"1854","2013-07-01 02:46:35","2013-07-01 03:17:29","457","Broadway & W 58 St","40.76695317","-73.98169333","446","W 24 St & 7 Ave","40.74487634","-73.99529885","18062","Customer",\N,"0"
"1798","2013-07-01 02:46:44","2013-07-01 03:16:42","401","Allen St & Rivington St","40.72019576","-73.98997825","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","16895","Subscriber","1985","2"
"2241","2013-07-01 02:46:58","2013-07-01 03:24:19","457","Broadway & W 58 St","40.76695317","-73.98169333","281","Grand Army Plaza & Central Park S","40.7643971","-73.97371465","19377","Customer",\N,"0"
"646","2013-07-01 02:47:39","2013-07-01 02:58:25","334","W 20 St & 7 Ave","40.74238787","-73.99726235","433","E 13 St & Avenue A","40.72955361","-73.98057249","18413","Subscriber","1988","1"
"480","2013-07-01 02:47:57","2013-07-01 02:55:57","478","11 Ave & W 41 St","40.76030096","-73.99884222","388","W 26 St & 10 Ave","40.749717753","-74.002950346","20145","Subscriber","1964","1"
"317","2013-07-01 02:48:24","2013-07-01 02:53:41","507","E 25 St & 2 Ave","40.73912601","-73.97973776","504","1 Ave & E 15 St","40.73221853","-73.98165557","19770","Subscriber","1945","1"
"388","2013-07-01 02:48:41","2013-07-01 02:55:09","445","E 10 St & Avenue A","40.72740794","-73.98142006","150","E 2 St & Avenue C","40.7208736","-73.98085795","14929","Subscriber","1976","1"
"462","2013-07-01 02:49:21","2013-07-01 02:57:03","478","11 Ave & W 41 St","40.76030096","-73.99884222","388","W 26 St & 10 Ave","40.749717753","-74.002950346","17213","Subscriber","1964","1"
"387","2013-07-01 02:49:44","2013-07-01 02:56:11","478","11 Ave & W 41 St","40.76030096","-73.99884222","388","W 26 St & 10 Ave","40.749717753","-74.002950346","18109","Customer",\N,"0"
"521","2013-07-01 02:50:17","2013-07-01 02:58:58","505","6 Ave & W 33 St","40.74901271","-73.98848395","334","W 20 St & 7 Ave","40.74238787","-73.99726235","14949","Subscriber","1965","1"
"660","2013-07-01 02:51:13","2013-07-01 03:02:13","223","W 13 St & 7 Ave","40.73781509","-73.99994661","394","E 9 St & Avenue C","40.72521311","-73.97768752","16429","Subscriber","1984","1"
"328","2013-07-01 02:52:51","2013-07-01 02:58:19","483","E 12 St & 3 Ave","40.73223272","-73.98889957","428","E 3 St & 1 Ave","40.72467721","-73.98783413","20142","Subscriber","1983","1"
"729","2013-07-01 02:53:40","2013-07-01 03:05:49","448","W 37 St & 10 Ave","40.75660359","-73.9979009","447","8 Ave & W 52 St","40.76370739","-73.9851615","17243","Customer",\N,"0"
"1173","2013-07-01 02:54:17","2013-07-01 03:13:50","173","Broadway & W 49 St","40.76064679","-73.98442659","469","Broadway & W 53 St","40.76344058","-73.98268129","19918","Customer",\N,"0"
"555","2013-07-01 02:54:29","2013-07-01 03:03:44","532","S 5 Pl & S 4 St","40.710451","-73.960876","421","Clermont Ave & Park Ave","40.69573398","-73.97129668","18574","Subscriber","1987","1"
"232","2013-07-01 02:55:37","2013-07-01 02:59:29","423","W 54 St & 9 Ave","40.76584941","-73.98690506","497","E 17 St & Broadway","40.73704984","-73.99009296","19759","Subscriber","1967","1"
"247","2013-07-01 02:55:56","2013-07-01 03:00:03","453","W 22 St & 8 Ave","40.74475148","-73.99915362","521","8 Ave & W 31 St","40.75044999","-73.99481051","19162","Subscriber","1967","1"
"6164","2013-07-01 02:57:40","2013-07-01 04:40:24","498","Broadway & W 32 St","40.74854862","-73.98808416","498","Broadway & W 32 St","40.74854862","-73.98808416","19962","Customer",\N,"0"
"1295","2013-07-01 02:58:46","2013-07-01 03:20:21","405","Washington St & Gansevoort St","40.739323","-74.008119","357","E 11 St & Broadway","40.73261787","-73.99158043","19807","Subscriber","1969","1"
"4639","2013-07-01 03:02:28","2013-07-01 04:19:47","379","W 31 St & 7 Ave","40.749156","-73.9916","510","W 51 St & 6 Ave","40.7606597","-73.98042047","15824","Customer",\N,"0"
"1481","2013-07-01 03:04:43","2013-07-01 03:29:24","79","Franklin St & W Broadway","40.71911552","-74.00666661","147","Greenwich St & Warren St","40.71542197","-74.01121978","18971","Subscriber","1982","1"
"436","2013-07-01 03:07:14","2013-07-01 03:14:30","307","Canal St & Rutgers St","40.71427487","-73.98990025","386","Centre St & Worth St","40.71494807","-74.00234482","18314","Subscriber","1982","2"
"343","2013-07-01 03:08:16","2013-07-01 03:13:59","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","320","Church St & Leonard St","40.71743998","-74.00583475","18788","Customer",\N,"0"
"328","2013-07-01 03:08:23","2013-07-01 03:13:51","161","LaGuardia Pl & W 3 St","40.72917025","-73.99810231","236","St Marks Pl & 2 Ave","40.7284186","-73.98713956","15329","Subscriber","1982","1"
"532","2013-07-01 03:11:14","2013-07-01 03:20:06","512","W 29 St & 9 Ave","40.7500727","-73.99839279","444","Broadway & W 24 St","40.7423543","-73.98915076","14828","Customer",\N,"0"
"292","2013-07-01 03:11:46","2013-07-01 03:16:38","365","Fulton St & Grand Ave","40.68223166","-73.9614583","364","Lafayette Ave & Classon Ave","40.68900443","-73.96023854","18624","Subscriber","1985","1"
"32285","2013-07-01 03:12:37","2013-07-01 12:10:42","146","Hudson St & Reade St","40.71625008","-74.0091059","459","W 20 St & 11 Ave","40.746745","-74.007756","15962","Customer",\N,"0"
"32276","2013-07-01 03:12:48","2013-07-01 12:10:44","146","Hudson St & Reade St","40.71625008","-74.0091059","267","Broadway & W 36 St","40.75097711","-73.98765428","19919","Customer",\N,"0"
"1346","2013-07-01 03:16:50","2013-07-01 03:39:16","327","Vesey Pl & River Terrace","40.7153379","-74.01658354","514","12 Ave & W 40 St","40.76087502","-74.00277668","16895","Subscriber","1985","2"
"1082","2013-07-01 03:17:15","2013-07-01 03:35:17","469","Broadway & W 53 St","40.76344058","-73.98268129","447","8 Ave & W 52 St","40.76370739","-73.9851615","19918","Customer",\N,"0"
"1820","2013-07-01 03:18:04","2013-07-01 03:48:24","459","W 20 St & 11 Ave","40.746745","-74.007756","173","Broadway & W 49 St","40.76064679","-73.98442659","19794","Customer",\N,"0"
"452","2013-07-01 03:18:45","2013-07-01 03:26:17","465","Broadway & W 41 St","40.75513557","-73.98658032","518","E 39 St & 2 Ave","40.74780373","-73.9734419","19874","Subscriber","1977","1"
"431","2013-07-01 03:20:22","2013-07-01 03:27:33","445","E 10 St & Avenue A","40.72740794","-73.98142006","445","E 10 St & Avenue A","40.72740794","-73.98142006","16985","Subscriber","1988","2"
"522","2013-07-01 03:20:38","2013-07-01 03:29:20","489","10 Ave & W 28 St","40.75066386","-74.00176802","463","9 Ave & W 16 St","40.74206539","-74.00443172","14836","Subscriber","1970","1"
"580","2013-07-01 03:21:06","2013-07-01 03:30:46","294","Washington Square E","40.73049393","-73.9957214","394","E 9 St & Avenue C","40.72521311","-73.97768752","16915","Subscriber","1981","1"
"2877","2013-07-01 03:24:07","2013-07-01 04:12:04","446","W 24 St & 7 Ave","40.74487634","-73.99529885","457","Broadway & W 58 St","40.76695317","-73.98169333","18062","Customer",\N,"0"
"1147","2013-07-01 03:25:36","2013-07-01 03:44:43","405","Washington St & Gansevoort St","40.739323","-74.008119","301","E 2 St & Avenue B","40.72217444","-73.98368779","18033","Subscriber","1956","1"
"2846","2013-07-01 03:25:51","2013-07-01 04:13:17","446","W 24 St & 7 Ave","40.74487634","-73.99529885","457","Broadway & W 58 St","40.76695317","-73.98169333","19707","Customer",\N,"0"
"2760","2013-07-01 03:26:09","2013-07-01 04:12:09","446","W 24 St & 7 Ave","40.74487634","-73.99529885","457","Broadway & W 58 St","40.76695317","-73.98169333","19648","Customer",\N,"0"
"531","2013-07-01 03:26:12","2013-07-01 03:35:03","312","Allen St & E Houston St","40.722055","-73.989111","247","Perry St & Bleecker St","40.73535398","-74.00483091","15102","Customer",\N,"0"
"2743","2013-07-01 03:26:25","2013-07-01 04:12:08","446","W 24 St & 7 Ave","40.74487634","-73.99529885","482","W 15 St & 7 Ave","40.73935542","-73.99931783","14799","Customer",\N,"0"
"570","2013-07-01 03:26:33","2013-07-01 03:36:03","434","9 Ave & W 18 St","40.74317449","-74.00366443","348","W Broadway & Spring St","40.72490985","-74.00154702","16581","Subscriber","1990","1"
"791","2013-07-01 03:27:33","2013-07-01 03:40:44","508","W 46 St & 11 Ave","40.76341379","-73.99667444","489","10 Ave & W 28 St","40.75066386","-74.00176802","20339","Customer",\N,"0"
"2613","2013-07-01 03:28:30","2013-07-01 04:12:03","325","E 19 St & 3 Ave","40.73624527","-73.98473765","457","Broadway & W 58 St","40.76695317","-73.98169333","18677","Customer",\N,"0"
"4257","2013-07-01 03:29:22","2013-07-01 04:40:19","465","Broadway & W 41 St","40.75513557","-73.98658032","498","Broadway & W 32 St","40.74854862","-73.98808416","16165","Customer",\N,"0"
"4616","2013-07-01 03:31:13","2013-07-01 04:48:09","379","W 31 St & 7 Ave","40.749156","-73.9916","442","W 27 St & 7 Ave","40.746647","-73.993915","15242","Customer",\N,"0"
"288","2013-07-01 03:33:03","2013-07-01 03:37:51","404","9 Ave & W 14 St","40.7405826","-74.00550867","223","W 13 St & 7 Ave","40.73781509","-73.99994661","17792","Subscriber","1964","2"
"512","2013-07-01 03:34:26","2013-07-01 03:42:58","476","E 31 St & 3 Ave","40.74394314","-73.97966069","128","MacDougal St & Prince St","40.72710258","-74.00297088","17951","Subscriber","1980","1"
"1356","2013-07-01 03:34:36","2013-07-01 03:57:12","296","Division St & Bowery","40.71413089","-73.9970468","302","Avenue D & E 3 St","40.72082834","-73.97793172","16226","Customer",\N,"0"
"1282","2013-07-01 03:35:47","2013-07-01 03:57:09","296","Division St & Bowery","40.71413089","-73.9970468","302","Avenue D & E 3 St","40.72082834","-73.97793172","16321","Customer",\N,"0"
"927","2013-07-01 03:37:33","2013-07-01 03:53:00","432","E 7 St & Avenue A","40.72621788","-73.98379855","253","W 13 St & 5 Ave","40.73543934","-73.99453948","18620","Customer",\N,"0"
"914","2013-07-01 03:37:55","2013-07-01 03:53:09","2003","1 Ave & E 18 St","40.73416059","-73.98024289","253","W 13 St & 5 Ave","40.73543934","-73.99453948","15254","Subscriber","1979","1"
"1735","2013-07-01 03:38:35","2013-07-01 04:07:30","447","8 Ave & W 52 St","40.76370739","-73.9851615","351","Front St & Maiden Ln","40.70530954","-74.00612572","19918","Customer",\N,"0"
"238","2013-07-01 03:44:18","2013-07-01 03:48:16","173","Broadway & W 49 St","40.76064679","-73.98442659","469","Broadway & W 53 St","40.76344058","-73.98268129","19380","Customer",\N,"0"
"983","2013-07-01 03:44:39","2013-07-01 04:01:02","326","E 11 St & 1 Ave","40.72953837","-73.98426726","326","E 11 St & 1 Ave","40.72953837","-73.98426726","20151","Subscriber","1988","2"
"279","2013-07-01 03:47:10","2013-07-01 03:51:49","349","Rivington St & Ridge St","40.71850211","-73.98329859","317","E 6 St & Avenue B","40.72453734","-73.98185424","20289","Subscriber","1976","1"
"621","2013-07-01 03:47:51","2013-07-01 03:58:12","324","DeKalb Ave & Hudson Ave","40.689888","-73.981013","316","Fulton St & William St","40.70955958","-74.00653609","19980","Subscriber","1988","2"
"330","2013-07-01 03:53:18","2013-07-01 03:58:48","404","9 Ave & W 14 St","40.7405826","-74.00550867","453","W 22 St & 8 Ave","40.74475148","-73.99915362","15883","Subscriber","1986","1"
"167","2013-07-01 03:53:24","2013-07-01 03:56:11","253","W 13 St & 5 Ave","40.73543934","-73.99453948","253","W 13 St & 5 Ave","40.73543934","-73.99453948","15254","Subscriber","1979","1"
"942","2013-07-01 03:55:32","2013-07-01 04:11:14","168","W 18 St & 6 Ave","40.73971301","-73.99456405","447","8 Ave & W 52 St","40.76370739","-73.9851615","16710","Subscriber","1970","1"
"1059","2013-07-01 04:02:19","2013-07-01 04:19:58","476","E 31 St & 3 Ave","40.74394314","-73.97966069","168","W 18 St & 6 Ave","40.73971301","-73.99456405","17904","Customer",\N,"0"
"528","2013-07-01 04:06:32","2013-07-01 04:15:20","280","E 10 St & 5 Ave","40.73331967","-73.99510132","379","W 31 St & 7 Ave","40.749156","-73.9916","19876","Customer",\N,"0"
"448","2013-07-01 04:07:19","2013-07-01 04:14:47","453","W 22 St & 8 Ave","40.74475148","-73.99915362","515","W 43 St & 10 Ave","40.76009437","-73.99461843","15883","Subscriber","1977","1"
"761","2013-07-01 04:08:16","2013-07-01 04:20:57","496","E 16 St & 5 Ave","40.73726186","-73.99238967","2003","1 Ave & E 18 St","40.73416059","-73.98024289","18884","Customer",\N,"0"
"465","2013-07-01 04:08:21","2013-07-01 04:16:06","223","W 13 St & 7 Ave","40.73781509","-73.99994661","326","E 11 St & 1 Ave","40.72953837","-73.98426726","19039","Subscriber","1984","1"
"690","2013-07-01 04:09:23","2013-07-01 04:20:53","496","E 16 St & 5 Ave","40.73726186","-73.99238967","432","E 7 St & Avenue A","40.72621788","-73.98379855","20565","Subscriber","1979","1"
"270","2013-07-01 04:09:26","2013-07-01 04:13:56","505","6 Ave & W 33 St","40.74901271","-73.98848395","465","Broadway & W 41 St","40.75513557","-73.98658032","16806","Subscriber","1962","1"
"1020","2013-07-01 04:10:32","2013-07-01 04:27:32","434","9 Ave & W 18 St","40.74317449","-74.00366443","428","E 3 St & 1 Ave","40.72467721","-73.98783413","14821","Subscriber","1977","1"
"2158","2013-07-01 04:12:18","2013-07-01 04:48:16","394","E 9 St & Avenue C","40.72521311","-73.97768752","394","E 9 St & Avenue C","40.72521311","-73.97768752","16429","Customer",\N,"0"
"1530","2013-07-01 04:12:53","2013-07-01 04:38:23","489","10 Ave & W 28 St","40.75066386","-74.00176802","167","E 39 St & 3 Ave","40.7489006","-73.97604882","19917","Customer",\N,"0"
"549","2013-07-01 04:14:31","2013-07-01 04:23:40","492","W 33 St & 7 Ave","40.75019995","-73.99093085","482","W 15 St & 7 Ave","40.73935542","-73.99931783","19635","Customer",\N,"0"
"2005","2013-07-01 04:14:37","2013-07-01 04:48:02","394","E 9 St & Avenue C","40.72521311","-73.97768752","394","E 9 St & Avenue C","40.72521311","-73.97768752","19526","Customer",\N,"0"
"1632","2013-07-01 04:15:31","2013-07-01 04:42:43","387","Centre St & Chambers St","40.71273266","-74.0046073","467","Dean St & 4 Ave","40.68312489","-73.97895137","18923","Customer",\N,"0"
"1594","2013-07-01 04:15:49","2013-07-01 04:42:23","387","Centre St & Chambers St","40.71273266","-74.0046073","467","Dean St & 4 Ave","40.68312489","-73.97895137","18363","Subscriber","1988","2"
"1654","2013-07-01 04:16:07","2013-07-01 04:43:41","439","E 4 St & 2 Ave","40.7262807","-73.98978041","301","E 2 St & Avenue B","40.72217444","-73.98368779","20601","Customer",\N,"0"
"1462","2013-07-01 04:16:43","2013-07-01 04:41:05","457","Broadway & W 58 St","40.76695317","-73.98169333","325","E 19 St & 3 Ave","40.73624527","-73.98473765","16527","Customer",\N,"0"
"1807","2013-07-01 04:17:37","2013-07-01 04:47:44","442","W 27 St & 7 Ave","40.746647","-73.993915","442","W 27 St & 7 Ave","40.746647","-73.993915","19880","Customer",\N,"0"
"369","2013-07-01 04:17:52","2013-07-01 04:24:01","466","W 25 St & 6 Ave","40.74395411","-73.99144871","470","W 20 St & 8 Ave","40.74345335","-74.00004031","18544","Subscriber","1969","1"
"1362","2013-07-01 04:18:25","2013-07-01 04:41:07","457","Broadway & W 58 St","40.76695317","-73.98169333","446","W 24 St & 7 Ave","40.74487634","-73.99529885","19707","Customer",\N,"0"
